tconst,titleType,primaryTitle,genres,Sinopsis,emocion,tmdb_id,imagen,plataformas,link,inPeru
tt6722950,movie,Gogita's New Life,[99],"After 14 years in prison, the time has come for Gogita to return to his normal life. His wishes seem modest enough: a home of his own and then marriage to a nice woman. But who would be interested in a poor farmer and ex-con who still lives with his mother? Then he meets Maka on the internet. She's not that young anymore, and she's not the prettiest girl in the world, but she can bake delicious cakes. They're soon making grand plans without even having met.",joy,489347.0,https://image.tmdb.org/t/p/w500/2pSZ53iQamzsSwjhXowaxOSau7p.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/489347/watch?locale=PE,True
tt6751668,movie,Parasite,"[18, 53]","All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",joy,496243.0,https://image.tmdb.org/t/p/w500/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,['HBO Max'],https://www.themoviedb.org/movie/496243/watch?locale=PE,True
tt6966692,movie,Green Book,"[-1, 35, 18]","Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",anger,490132.0,https://image.tmdb.org/t/p/w500/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/490132-green-book/watch?locale=PE,True
tt7019842,movie,96,"[18, 10749]","Ram is a photographer and nature lover who travels all around India capturing moments. On a chance visit to his hometown Tanjavur, he goes into his school and begins to walk down memory lane to 1994 when he was a student harboring feelings for his classmate Janu.",love,441717.0,https://image.tmdb.org/t/p/w500/nrVloCa2hCFOztRF1DZU2jnWIiQ.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/441717-96/watch?locale=PE,True
tt7019942,movie,Super Deluxe,"[35, 80, 18]","An unfaithful newly-wed wife, an estranged parent, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day.",sadness,432011.0,https://image.tmdb.org/t/p/w500/6N346GcTUjhYa0InIiGHW61Zo3O.jpg,['Netflix'],https://www.themoviedb.org/movie/432011/watch?locale=PE,True
tt7060344,movie,Raatchasan,"[28, 80, 18]","A serial killer is murdering school girls, and a newbie cop has to track him down before the victim count increases.",anger,412862.0,https://image.tmdb.org/t/p/w500/mruUFlrVKiL994y3vvQBT8R2Vnf.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/412862/watch?locale=PE,True
tt7155286,movie,Freedom Uncut,"[99, 10402]","Freedom Uncut chronicles the tumultuous — yet creatively fruitful — period of Michael’s life and career following the release of his 1987 solo debut, Faith, then through the creation and release of his 1990 follow-up Listen Without Prejudice, Vol. 1. Along with documenting his creative efforts during this period, the doc will also explore his relationship with Anselmo Feleppa — who died from AIDS-related complications — as well as the death of Michael’s mother.",joy,965132.0,https://image.tmdb.org/t/p/w500/25BJUVnqM7Y7Noxzie4J3NUP4DC.jpg,"['Paramount Plus', 'Paramount Plus Apple TV Channel ']",https://www.themoviedb.org/movie/965132-george-michael-freedom-uncut/watch?locale=PE,True
tt7257508,movie,Indecent,[18],"TV production of the Tony Award-winning play, based on the story of a Broadway acting troupe arrested for indecency for performing Sholem Asch's ""God of Vengeance"" and their fight against censorship.",anger,488075.0,https://image.tmdb.org/t/p/w500/mWWYRWDSw0WPG1GI8EyXtODsAjy.jpg,['BroadwayHD'],https://www.themoviedb.org/movie/488075-indecent/watch?locale=PE,True
tt7286456,movie,Joker,"[80, 18, 53]","During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",anger,475557.0,https://image.tmdb.org/t/p/w500/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,"['Amazon Prime Video', 'HBO Max']",https://www.themoviedb.org/movie/475557-joker/watch?locale=PE,True
tt7294534,movie,Arjun Reddy,"[28, 18, 10749]","When his girlfriend is forced to marry another man, a troubled young surgeon begins to self-destruct.",sadness,473234.0,https://image.tmdb.org/t/p/w500/kHubDgL59I5hCn7ccBYvU7bKY1r.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/473234/watch?locale=PE,True
tt7320324,movie,Following Seas,[99],"A sailing family makes 20 ocean voyages over two decades, sometimes following the path of Captain Cook, but more frequently following nothing but their own hearts and the siren call of adventure.",joy,392102.0,https://image.tmdb.org/t/p/w500/il1v7KCYHRpEDEVJQ4fsBrLPNcr.jpg,"['Amazon Prime Video', 'DOCSVILLE']",https://www.themoviedb.org/movie/392102-following-seas/watch?locale=PE,True
tt7320560,movie,Cuba and the Cameraman,[99],This revealing portrait of Cuba follows the lives of Fidel Castro and three Cuban families affected by his policies over the last four decades.,anger,474433.0,https://image.tmdb.org/t/p/w500/qaHgQmUAAsB7FzMFQZUp6MfG1r2.jpg,['Netflix'],https://www.themoviedb.org/movie/474433-cuba-and-the-cameraman/watch?locale=PE,True
tt7343526,movie,Chesley Bonestell: A Brush with the Future,"[-1, 99, 36]","Long before satellites would journey to planets and deep-space telescopes would photograph distant galaxies, there was an artist whose dazzling visions of planets and stars would capture the imagination of all who beheld them. Before that, he was an architect working on projects like the Chrysler Building and the Golden Gate Bridge. He would later become a matte painter in Hollywood working on films like Citizen Kane and Destination Moon. Who was this remarkable man? His name was Chesley Bonestell (1888-1986). Chesley Bonestell’s mesmerizing depiction of “Saturn As Seen From Titan” became known as “the painting that launched a thousand careers.” Told by the many people who were influenced by Chesley Bonestell or knew him personally and punctuated with rare interview footage of the artist himself, the documentary compellingly chronicles the life of a quiet, artistic visionary, whose architecture and space art continue to inspire us to reach for the stars.",surprise,592487.0,https://image.tmdb.org/t/p/w500/xXBkW2aVfcDZO8GAo1W1lPOrjjT.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/592487-chesley-bonestell-a-brush-with-the-future/watch?locale=PE,True
tt7392212,movie,Rangasthalam 1985,"[28, 18]",Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.,fear,461126.0,https://image.tmdb.org/t/p/w500/yiEzDgBBFC25Zd6z0r7sMngn5vr.jpg,"['Amazon Prime Video', 'Sun Nxt']",https://www.themoviedb.org/movie/461126/watch?locale=PE,True
tt7465992,movie,Mahanati,"[-1, 18]","Mahanati depicts the life and career of one of Telugu cinema's greatest and most iconic starlets, the first Indian female super star, Savitri.",joy,459713.0,https://image.tmdb.org/t/p/w500/5hwtlwoLdSpkoeusT0sf8qW5VFB.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/459713/watch?locale=PE,True
tt7512864,movie,El Mundo Entero,[99],"An enthusiast pioneer founds a city full of alchemical  symbolism. A gentleman is named Grand Master of the Lodge  of the Eastern Knights. A writer publishes the frst utopian  novel of Uruguay. An entrepreneur builds castles, churches, hotels and palaces that will have different destinies. The  pioneer, the Knight, the writer and the businessman are the same man: Francisco Piria.",joy,749955.0,https://image.tmdb.org/t/p/w500/mF8SzuABLZZGgGauzL7HpjkP2c5.jpg,['Argo'],https://www.themoviedb.org/movie/749955-el-mundo-entero/watch?locale=PE,True
tt7524720,movie,D-Day at Pointe-du-Hoc,[99],"The incredible story of the U.S. Army Rangers who assaulted the 100 foot-high cliffs of Pointe-du-Hoc on June 6, 1944, where 6 German cannons were supposed to be located and taken out. Narrated by David McCallum and Donnie Wahlberg Documentary to include: -Interviews with D-Day and Pointe-du-Hoc survivors. -Exclusive Drone footage of the cliffs at Pointe du Hoc. -Exclusive Drone footage of the English Channel approach to Pointe du Hoc and of the seaward side of the cliffs themselves.  —Tim Gray",joy,714177.0,https://image.tmdb.org/t/p/w500/rqNhM5ym2Ud2mIoqfic68LJYeMF.jpg,['Magellan TV'],https://www.themoviedb.org/movie/714177-d-day-at-pointe-du-hoc/watch?locale=PE,True
tt7638556,movie,Come from Away,"[35, 18, -1]","7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",anger,727333.0,https://image.tmdb.org/t/p/w500/9hAdtFyiRPyUYtWHzlPIDVsIUQ2.jpg,['Apple TV Plus'],https://www.themoviedb.org/movie/727333-come-from-away/watch?locale=PE,True
tt7689208,movie,6 Weeks to Mother's Day,[99],150 underprivileged and orphaned students in the remote jungle of Thailand attending the country's first democratic school prepare a special celebration to honor their remarkable adoptive mother on Mother's Day.,joy,511062.0,https://image.tmdb.org/t/p/w500/vRKoMNGr0Q922RSUBHD07sj4pTb.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/511062-6-weeks-to-mother-s-day/watch?locale=PE,True
tt7689960,movie,King In The Wilderness,[99],"A chronicle of the final chapters of Dr. Martin Luther King Jr.’s life, revealing a conflicted leader who faced an onslaught of criticism from both sides of the political spectrum.",anger,493001.0,https://image.tmdb.org/t/p/w500/36dEjIXMfrtzlDXDiNQCzyqVTTS.jpg,['HBO Max'],https://www.themoviedb.org/movie/493001-king-in-the-wilderness/watch?locale=PE,True
tt7738784,movie,Peranbu,[18],"A single father tries to raise his daughter, who has cerebral palsy, even as she is beginning to wake up to her sexuality.",anger,412865.0,https://image.tmdb.org/t/p/w500/uogOObqRReG91niJ2X7WNMpRkH8.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/412865/watch?locale=PE,True
tt7775622,movie,Free Solo,"[12, 99, -1]","Follow Alex Honnold as he attempts to become the first person to ever free solo climb Yosemite's 3,000 foot high El Capitan wall. With no ropes or safety gear, this would arguably be the greatest feat in rock climbing history.",joy,515042.0,https://image.tmdb.org/t/p/w500/v4QfYZMACODlWul9doN9RxE99ag.jpg,['Disney Plus'],https://www.themoviedb.org/movie/515042-free-solo/watch?locale=PE,True
tt7822438,movie,Thadam,"[28, 80, 18]",The murder of a youngster creates confusion among a few cops when they find out that the one accused in the crime has a look-alike!,anger,505971.0,https://image.tmdb.org/t/p/w500/zRpFDalex2eiBU6YvyX2zODPvny.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/505971/watch?locale=PE,True
tt7838252,movie,K.G.F: Chapter 1,"[28, 80, 18]","A period drama set in the 1970s, KGF follows the story of a fierce rebel who rises against the brutal oppression in Kolar Gold Fields and becomes the symbol of hope to legions of downtrodden people.",anger,564147.0,https://image.tmdb.org/t/p/w500/ltHlJwvxKv7d0ooCiKSAvfwV9tX.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/564147/watch?locale=PE,True
tt7873992,movie,Ciro y yo,[99],"Ciro Galindo was born on August 29th, 1952 in Colombia. Wherever he's gone, war has found him. After twenty years of friendship, I understood Ciro 's life sums up Colombia's history. As so many Colombians he is a survivor, who has run away from war for more than sixty years, and now dreams of living in peace. ""Ciro and Me"" is a journey to memory, seeking to give sorrow words; a journey, similar to that of Colombia in times of peace, in search to recover its dignity.",sadness,509729.0,https://image.tmdb.org/t/p/w500/65i0LxfxWwYI9Dm7jSEiwvqtW5S.jpg,"['Amazon Prime Video', 'MUBI']",https://www.themoviedb.org/movie/509729-ciro-y-yo/watch?locale=PE,True
tt7905466,movie,They Shall Not Grow Old,"[99, 36, 10752]","A documentary about World War I with never-before-seen footage to commemorate the centennial of Armistice Day, and the end of the war.",anger,543580.0,https://image.tmdb.org/t/p/w500/yMGfJeTXUdIjOqjS0jJfjgYEuYC.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/543580-they-shall-not-grow-old/watch?locale=PE,True
tt7941892,movie,Attack on Titan: The Roar of Awakening,"[28, 16, 14]","Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members.",fear,492999.0,https://image.tmdb.org/t/p/w500/tLkdCvfmTOvxirrpSaaOBJD7qsU.jpg,['HBO Max'],https://www.themoviedb.org/movie/492999/watch?locale=PE,True
tt8076222,movie,Untamed Romania,[99],"Untamed Romania provides insight into the stunning natural wonders of Romania, with the Carpathian Mountains, the Danube Delta, and Transylvania as its major areas of interest.",joy,521772.0,https://image.tmdb.org/t/p/w500/w5sZNE5Lylv43iVXb7aHTTCbk4R.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/521772-romania-neimblanzita/watch?locale=PE,True
tt8108198,movie,Andhadhun,"[80, 9648, 53]",A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,fear,534780.0,https://image.tmdb.org/t/p/w500/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg,['Netflix'],https://www.themoviedb.org/movie/534780/watch?locale=PE,True
tt8144834,movie,Section 375,"[80, 18, 9648]",A filmmaker stands trial when a costume assistant on his movie accuses him of rape,anger,507941.0,https://image.tmdb.org/t/p/w500/x7rVZ0KiPWxBMJBI8roIwlMvs2c.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/507941-section-375/watch?locale=PE,True
