tconst,titleType,primaryTitle,genres,emocion
tt7160372,movie,The Zone of Interest,"[18, 36, 10752]",joy
tt7170858,movie,Wassup! Zindagi,"[35, 18]",sadness
tt7178728,movie,Fatal Distraction,[99],sadness
tt7180544,movie,The Brawler,"[28, 18, -1]",joy
tt7183056,movie,Roy Orbison: Black and White Night 30,"[99, 10402]",joy
tt7196012,movie,Going to Mars: The Nikki Giovanni Project,[99],joy
tt7197162,movie,Old Man Jackson,[35],sadness
tt7214598,movie,Land of Hope and Glory,"[99, 27]",joy
tt7218796,movie,Ladies and Gentlewomen,[99],anger
tt7218812,movie,The Other Side of Everything,"[-1, 99]",joy
tt7218830,movie,Esteban,"[18, 10402]",anger
tt7225648,movie,The Song Keepers,"[99, 10402]",joy
tt7231194,movie,R.I.P.,"[35, 18]",sadness
tt7232968,movie,Harvest Season,[99],anger
tt7236034,movie,I Want to Eat Your Pancreas,"[16, 18, 10751]",sadness
tt7240130,movie,PGS: Intuition Is Your Personal Guidance System,[99],fear
tt7245458,movie,Bird of Prey,[99],joy
tt7257508,movie,Indecent,[18],anger
tt7268778,movie,Silariang the Movie,[18],anger
tt7271958,movie,3 Days on the Cross,"[18, 9648, -1]",fear
tt7285370,movie,All the Other Days,[99],anger
tt7286456,movie,Joker,"[80, 18, 53]",anger
tt7286916,movie,The Dawn Wall,"[-1, 99, -1]",sadness
tt7288652,movie,The 34th,[99],sadness
tt7294534,movie,Arjun Reddy,"[28, 18, 10749]",sadness
tt7315826,movie,Yes I Am: The Ric Weiland Story,[99],joy
tt7317866,movie,The Blacklight,[53],fear
tt7320324,movie,Following Seas,[99],joy
tt7320560,movie,Cuba and the Cameraman,[99],anger
tt7329164,movie,The Rise and Fall of the Brown Buffalo,[99],anger
tt7332012,movie,Contact,[99],anger
tt7343526,movie,Chesley Bonestell: A Brush with the Future,"[-1, 99, 36]",surprise
tt7347258,movie,The Girl Who Wore Freedom,"[99, 36]",joy
tt7348082,movie,The Guardians,[99],fear
tt7349012,movie,Surau dan Silek,"[35, 18, 10751]",anger
tt7359702,movie,David Gilmour: Live At Pompeii,"[99, 10402]",joy
tt7365296,movie,A Little Wisdom,[99],joy
tt7370004,movie,The Reluctant Radical,[99],sadness
tt7375460,movie,Adolf Hitler: A Last Appeal to Reason,"[99, 36]",anger
tt7379552,movie,Unicorn Town,"[99, 18, -1]",joy
tt7379826,movie,Andarkahini: Self-exile,[18],anger
tt7381364,movie,Bialy Wilk: Historia komputerowego Wiedzmina,[99],joy
tt7384886,movie,Time Well Spent,"[12, 99, -1]",sadness
tt7389916,movie,Carving the Divine,[99],joy
tt7391448,movie,Quiet Heroes,[99],sadness
tt7391970,movie,Don't Be Nice,[99],anger
tt7391996,movie,C/o Kancharapalem,[18],sadness
tt7392212,movie,Rangasthalam 1985,"[28, 18]",fear
tt7395490,movie,The Last Ice Hunters,[99],sadness
tt7401536,movie,The Take Out Move,[35],fear
tt7419338,movie,The Rolling Stones: From the Vault - Sticky Fingers Live at the Fonda Theatre 2015,[10402],anger
tt7435110,movie,Pearl Jam: Let's Play Two,"[99, 10402]",joy
tt7444934,movie,Calvinist,[99],joy
tt7445664,movie,In the Deep of Winter,[18],anger
tt7459096,movie,Ugo Dossi - Art and Space,[99],joy
tt7465992,movie,Mahanati,"[-1, 18]",joy
tt7466810,movie,777 Charlie,"[12, 35, 18]",love
tt7471552,movie,Hami Tin Bhai,"[28, 35]",anger
tt7474562,movie,Jeff Lynne's ELO: Wembley or Bust,"[99, 10402]",joy
tt7474658,movie,GI Jews: Jewish Americans in World War II,"[99, 36]",anger
tt7476236,movie,Minding the Gap,"[99, -1]",fear
tt7499084,movie,Scientism Exposed 2,[99],anger
tt7507268,movie,As Good as It Gets?,[99],joy
tt7512864,movie,El Mundo Entero,[99],joy
tt7513326,movie,Inmates,[99],anger
tt7516468,movie,A Company of Heroes,[99],joy
tt7520068,movie,Kolej Havasi,[99],anger
tt7520640,movie,Bhulan the Maze,[18],joy
tt7524720,movie,D-Day at Pointe-du-Hoc,[99],joy
tt7526164,movie,Meet Me After Sunset,"[18, 10749]",joy
tt7526492,movie,Rezo,"[16, -1, 35]",joy
tt7526894,movie,Slovo House,"[99, 18, 36]",anger
tt7527526,movie,Skippers,"[35, -1]",joy
tt7527626,movie,The Weight of Water,"[12, -1, 99]",fear
tt7541970,movie,From Shock to Awe,"[99, 10752]",sadness
tt7545052,movie,Before the Plate,[99],anger
tt7547662,movie,Killing Europe,[99],anger
tt7549006,movie,Hope for the Holidays,"[18, 10751]",joy
tt7550576,movie,Tim & Faith: Soul2Soul,"[99, 10402]",joy
tt7551852,movie,Mile Marker,[99],sadness
tt7564016,movie,Chase in the dark,"[80, 9648, 53]",fear
tt7571148,movie,Baapjanma,[18],sadness
tt7573012,movie,The Celestial Darkroom,"[-1, 99, 36]",joy
tt7574336,movie,Lambda Pi,"[99, 10402]",fear
tt7578850,movie,Little Mix: Glory Days - The Documentary,"[99, 10402]",joy
tt7580570,movie,Love Ni Bhavai,"[35, 18, 10749]",joy
tt7581572,movie,Sudani from Nigeria,"[35, -1]",fear
tt7586752,movie,Tower of Song: A Memorial Tribute to Leonard Cohen,"[99, 10402]",joy
tt7596784,movie,"Child, Come Back Home","[18, 10751]",anger
tt7596856,movie,Wage,"[-1, 18, 36]",joy
tt7599904,movie,Break the Spell,[18],anger
tt7605228,movie,Jibam,[18],anger
tt7621106,movie,Gini Avi Saha Gini Keli,"[28, 80, 18]",anger
tt7622496,movie,250 Stepenika,[99],joy
tt7637822,movie,Heena Hoyana Samanallu,"[18, 10751]",sadness
tt7638556,movie,Come from Away,"[35, 18, -1]",anger
tt7643134,movie,Children of the Sun,"[18, 36]",sadness
tt7665846,movie,From the Ground Up,"[99, -1]",anger
tt7675404,movie,1968,"[36, -1]",joy
tt7681902,movie,Won't You Be My Neighbor?,"[-1, 99]",joy
tt7688694,movie,Vegan 2017,[99],anger
tt7689208,movie,6 Weeks to Mother's Day,[99],joy
tt7689960,movie,King In The Wilderness,[99],anger
tt7694570,movie,The Final Quarter,"[-1, 99, 36]",anger
tt7705476,movie,10 Nahi 40,[18],anger
tt7708168,movie,Reel Rock 12,"[99, -1]",anger
tt7737704,movie,The Cloud Messenger,"[18, 14, 10749]",anger
tt7737800,movie,Woman of the Hour,"[80, 18, 9648]",anger
tt7738330,movie,The Long Game,"[18, 36]",anger
tt7738490,movie,Depth Perception,[-1],joy
tt7738784,movie,Peranbu,[18],anger
tt7762882,movie,Stare Into the Lights My Pretties,[99],joy
tt7766018,movie,The Pushkar Lodge,[18],sadness
tt7766142,movie,7 Cuvinte,[99],anger
tt7769118,movie,Course,[18],fear
tt7775622,movie,Free Solo,"[12, 99, -1]",joy
tt7777020,movie,1888,"[80, 18, 53]",fear
tt7783824,movie,Jnani: The Silent Sage of Arunachala,[99],joy
tt7794052,movie,Western Ghats,[18],joy
tt7794400,movie,Cirque du Soleil: O,[14],sadness
tt7800040,movie,Bimba Devi Alias Yashodhara,"[-1, 18, 36]",sadness
tt7803936,movie,Viva JKT48,"[35, 18, -1]",anger
tt7804904,movie,Snehamera Jeevitham,[28],anger
tt7808072,movie,The Eunuch and the Flute Player,[18],anger
tt7812334,movie,Suicide the Ripple Effect,[99],sadness
tt7812782,movie,D'Inked: A Tattoo Removal Documentary,[99],joy
tt7816596,movie,Above & Beyond Acoustic - Giving Up The Day Job,"[99, 10402]",fear
tt7822438,movie,Thadam,"[28, 80, 18]",anger
tt7838252,movie,K.G.F: Chapter 1,"[28, 80, 18]",anger
tt7852686,movie,The Amazing Tour Is Not on Fire,"[12, 35, -1]",joy
tt7858278,movie,Rip 2 My Youth,[99],joy
tt7861644,movie,The Gift: The Journey of Johnny Cash,"[-1, 99, 10402]",fear
tt7873992,movie,Ciro y yo,[99],sadness
tt7876272,movie,Paradise City,[18],anger
tt7889514,movie,Being Blacker,[99],joy
tt7891970,movie,Never Be Done: The Richard Glen Lett Story,"[-1, 35, 99]",sadness
tt7905466,movie,They Shall Not Grow Old,"[99, 36, 10752]",anger
tt7934860,movie,Roy's World: Barry Gifford's Chicago,[99],anger
tt7936692,movie,The Blood of God,[18],joy
tt7941892,movie,Attack on Titan: The Roar of Awakening,"[28, 16, 14]",fear
tt7948406,movie,Intelligent Lives,[99],joy
tt7953386,movie,Ruta,[99],joy
tt7953814,movie,The Foundation of Criminal Excellence,"[28, 35, 80]",anger
tt7957456,movie,L'impasse. La route.,"[28, 12, -1]",anger
tt7960458,movie,The Frozen Fire,"[-1, 18, 36]",sadness
tt7966582,movie,Atticus v. The Architect: The Political Assassination of Don Siegelman,"[-1, 99]",anger
tt7971388,movie,Damaru Ko Dandibiyo,"[18, -1]",joy
tt7973608,movie,25 IN 24,[99],joy
tt7974204,movie,Revan & Reina,"[18, 10749]",sadness
tt7977914,movie,Komaali Kings,[35],sadness
tt7981224,movie,Life: Amidral,[18],anger
tt7984730,movie,Spiele mit Bart: The Movie feat. Night Trap,[35],anger
tt7986162,movie,Pluft,"[35, 10751, 14]",anger
tt8002154,movie,Toni & prietenii sai,[18],joy
tt8006926,movie,The Russian Five,"[99, -1]",joy
tt8035236,movie,Letters for Annie: Memories from World War II,[10752],fear
tt8037610,movie,Gulabjaam,"[35, 18]",joy
tt8038452,movie,BackBencher,[18],anger
tt8042116,movie,House Owner,[18],anger
tt8045470,movie,Hall American: Forbidden,[-1],anger
tt8046008,movie,Literary Ink,[99],joy
tt8046598,movie,Güzel Adam Süreyya,[99],anger
tt8059266,movie,There's Always Next Season,[99],joy
tt8059926,movie,Gajaman,"[16, 35, 10749]",anger
tt8060356,movie,Insane Mother,[18],anger
tt8060588,movie,Ka Kha Ga Gha,[35],joy
tt8076222,movie,Untamed Romania,[99],joy
tt8076224,movie,Dashakriya,[18],anger
tt8091892,movie,Fate/stay night [Heaven's Feel] II. lost butterfly,"[28, 12, 16]",anger
tt8094272,movie,Reva,[18],anger
tt8099226,movie,Saving the Dark,[99],fear
tt8099236,movie,The Silence of Others,[99],anger
tt8106568,movie,Momentum Generation,[99],anger
tt8107598,movie,Earth,[18],anger
tt8108190,movie,Myth,"[-1, 99]",joy
tt8108198,movie,Andhadhun,"[80, 9648, 53]",fear
tt8108268,movie,The Tashkent Files,"[18, 9648, 53]",fear
tt8110330,movie,Dil Bechara,"[35, 18, 10749]",joy
tt8138394,movie,Windspiel,[18],sadness
tt8144834,movie,Section 375,"[80, 18, 9648]",anger
tt8149286,movie,Akram Khan's Giselle,"[18, 10402]",joy
tt8155662,movie,Athens Resistance (1941-1944),"[99, 36]",anger
tt8157482,movie,Oxygen,[18],joy
tt8170184,movie,Farmsteaders,[99],joy
tt8176054,movie,Pariyerum Perumal,[18],anger
tt8185004,movie,Chal Man Jeetva Jaiye,[18],anger
tt8188888,movie,Dinabandhu,[18],anger
tt8199652,movie,En el corazón de la Undécima,"[99, -1]",anger
tt8199888,movie,En el corazón de la Duodécima,"[99, -1]",anger
tt8200998,movie,Mister Rogers: It's You I Like,[99],joy
tt8201726,movie,A Luta do Século,"[99, -1]",anger
tt8205082,movie,Hari,[18],anger
tt8207294,movie,Ahto. Chasing a Dream,[99],joy
tt8217244,movie,Distant Sky: Nick Cave & The Bad Seeds Live in Copenhagen,[10402],joy
tt8239946,movie,Tumbbad,"[18, 14, 27]",fear
tt8259618,movie,Serendipity,[18],sadness
tt8265710,movie,Kifaru,[99],joy
tt8267604,movie,Capernaum,[18],anger
tt8270594,movie,Franco Escamilla: Show y ya!,[35],joy
tt8282400,movie,Saade Aale,"[80, 18]",anger
tt8283704,movie,Tre Maison Dasan,[99],joy
tt8291224,movie,Uri: The Surgical Strike,"[28, 18, 36]",anger
tt8296608,movie,Dead Souls,"[99, 36]",anger
tt8296892,movie,Bhai Taru Singh,"[16, -1, 18]",anger
tt8299654,movie,At the Heart of Gold: Inside the USA Gymnastics Scandal,"[80, 99, -1]",anger
tt8299862,movie,Michael Yo: Blasian,[35],joy
tt8316026,movie,Rang Panjab,"[80, 18, 10749]",anger
tt8330720,movie,Everybody's Talking About Jamie,"[18, -1]",joy
tt8332658,movie,Carol of the Bells,"[18, 36]",joy
tt8337264,movie,Chicken Run: Dawn of the Nugget,"[12, 16, 35]",anger
tt8347270,movie,Born to Be,[99],love
tt8347882,movie,Shonar Pahar,[18],sadness
tt8351356,movie,Market,[18],sadness
tt8361136,movie,Eva: A-7063,[99],joy
tt8362562,movie,Kingdoms in Time,[99],joy
tt8374226,movie,Muglan,[18],fear
tt8385210,movie,100 metu kartu,[99],sadness
tt8392716,movie,Picture of His Life,"[-1, 99]",joy
tt8396238,movie,Farzand,"[28, 18, 36]",anger
tt8403168,movie,Hesburgh,[99],joy
tt8413338,movie,Kumbalangi Nights,"[35, 18, 10749]",joy
tt8422468,movie,Scam Story,"[35, 99, -1]",anger
tt8427178,movie,Tritio Adhyay,[18],sadness
tt8438864,movie,Killing Gaza,[99],anger
tt8443326,movie,Intention,[99],anger
tt8443724,movie,The Forgotten Mountain,[18],anger
tt8447248,movie,Samadhi Part 2: (It's Not What You Think),[99],joy
tt8458170,movie,Khejdi,[18],anger
tt8478132,movie,Saving the Roar,"[99, 18, 36]",joy
tt8483558,movie,Shusenjo: The Main Battleground of the Comfort Women Issue,"[99, 36]",anger
tt8490894,movie,Ee Nagaraniki Emaindi,"[35, 18]",fear
tt8493972,movie,The Empire of Silence,[99],anger
tt8502580,movie,The Song That Calls You Home,[99],joy
tt8502908,movie,I'm Moshanty. Do You Love Me?,[99],anger
tt8503618,movie,Hamilton,"[-1, 18, 36]",joy
tt8526010,movie,Sinamkol,[18],anger
tt8549946,movie,The Stand Up Doll,[99],joy
tt8558508,movie,Stroop: Journey into the Rhino Horn War,[99],anger
tt8561086,movie,Joseph,"[80, 18, 53]",anger
tt8579674,movie,1917,"[28, 18, 10752]",anger
tt8580948,movie,Chavismo: la peste del siglo XXI,[99],anger
tt8593814,movie,BANDSTAND: The Broadway Musical on Screen,[-1],joy
tt8602654,movie,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",[18],anger
tt8613070,movie,Portrait of a Lady on Fire,"[18, 10749]",anger
tt8614536,movie,Farmlands,"[80, 99]",anger
tt8618654,movie,Kiss the Ground,[99],joy
tt8621438,movie,Anandi Gopal,[-1],anger
tt8633462,movie,"Quo Vadis, Aida?","[18, 36, 10752]",anger
tt8637504,movie,Disclosure,[99],fear
tt8638420,movie,Strokes of Genius,"[99, -1]",joy
tt8649020,movie,The Man Who Wanted to Fly,[99],joy
tt8652818,movie,Violet Evergarden: The Movie,"[16, 18, 14]",sadness
tt8661074,movie,Liway,[18],anger
tt8661580,movie,The Ballymurphy Precedent,[99],sadness
tt8665634,movie,Qismat,"[18, 10749]",joy
tt8680254,movie,Richard III,[18],anger
tt8680974,movie,A Swedish Elephant,[99],anger
tt8685252,movie,Othello,[18],fear
tt8697388,movie,Wognum,[99],fear
tt8707516,movie,The Men's Room,"[99, 10402]",anger
tt8709312,movie,Northspur,"[28, 18, 53]",anger
tt8714776,movie,The Haunted House: The Secret of the Cave,"[12, 16, 35]",fear
tt8730716,movie,Pick It Up! - Ska in the '90s,"[99, 10402]",joy
tt8737152,movie,Toma,"[-1, 18, 10402]",anger
tt8739854,movie,The Dog Doc,[99],joy
tt8747560,movie,KD (A) Karuppudurai,[18],anger
tt8757056,movie,Tobot Movie: Attack of Robot Force,"[28, 12, 16]",anger
tt8758234,movie,Elvis: The Rebirth of the King,"[-1, 99, 10402]",joy
tt8760684,movie,Apollo 11,"[99, 36]",anger
tt8764942,movie,Counter Column,[18],anger
tt8768868,movie,Out of Bounds,"[80, 18, -1]",anger
tt8779064,movie,Chuskit,[10751],fear
tt8784884,movie,Abyakto,[18],joy
tt8784906,movie,Ani... Dr. Kashinath Ghanekar,[18],joy
tt8791752,movie,Chasing the Win,"[99, -1]",sadness
tt8800806,movie,Auto de Resistência,[99],anger
tt8801520,movie,Pamela,[18],anger
tt8824462,movie,Paradogma,[99],anger
tt8829850,movie,Making the Five Heartbeats,"[99, 10402]",joy
tt8835626,movie,Teenage Girl: Valerie's Holiday,"[35, 18, 10749]",anger
tt8850510,movie,Oh Deer: It's Christmas,"[16, 10751]",joy
tt8865066,movie,The Pine Barrens,[99],fear
tt8870836,movie,Russia from Above,[99],fear
tt8879396,movie,Pariah Dog,[99],sadness
tt8879660,movie,Wasted Waste,[99],anger
tt8887720,movie,Backtrack Boys,[99],anger
tt8887846,movie,The King and I,"[18, -1, 10749]",anger
tt8908288,movie,Marshal Law: Reconciliation,[37],joy
tt8927366,movie,The Water of Life,[99],anger
tt8927992,movie,Exposure,"[12, 99]",joy
tt8929908,movie,Una Primavera,[99],anger
tt8933716,movie,Wedding 93,"[99, 27]",fear
tt8937274,movie,Still Working 9 to 5,[99],anger
tt8937428,movie,"Belcebú versus Guerrero de Dios, la batalla final y el camino al paraíso",[18],anger
tt8948790,movie,Jersey,"[18, -1]",joy
tt8961266,movie,Andy Irons: Kissed by God,[99],anger
tt8969332,movie,The Biggest Little Farm,[99],joy
tt8973144,movie,Free Trip to Egypt,"[12, 35, 99]",anger
tt8983042,movie,Ziarah,[18],sadness
tt8983156,movie,Television,[18],joy
tt8986892,movie,SAZ- the Key of Trust,[99],joy
tt8986906,movie,RISE: The Story of Augustines,"[99, 10402]",joy
tt8991268,movie,Honeyland,"[99, 18]",anger
tt8999372,movie,Sir Alex Ferguson: Never Give In,"[-1, 99, -1]",joy
tt9000128,movie,Jeronimo,"[-1, 99, 36]",joy
tt9006564,movie,2018,"[28, 18, 53]",sadness
tt9010460,movie,Afterward,[99],anger
tt9018898,movie,Same God,[99],anger
tt9020536,movie,Ejen Ali: The Movie,"[28, 12, 16]",fear
tt9020558,movie,Hollywood Burn,"[28, 35, 36]",anger
tt9020638,movie,Daddy Long Legs,"[28, -1]",sadness
tt9038634,movie,Deux Femmes,"[35, 18]",anger
tt9052870,movie,Chhichhore,"[35, 18, 10749]",sadness
tt9055926,movie,National Theatre Live: King Lear,"[18, 36]",anger
tt9058890,movie,Sindhustan,"[99, 10751, 36]",anger
tt9059120,movie,Live The Stream: The Story of Joe Humphreys,"[-1, 99, 10751]",joy
tt9070758,movie,"Os Under Undergrounds, o Começo","[16, 10751, -1]",anger
tt9088882,movie,Londyn & James,"[28, 80, 53]",anger
tt9089708,movie,Linfa,[99],joy
tt9091118,movie,The Golden Age,"[35, 10749]",sadness
tt9094788,movie,Beautiful Corruption,[18],anger
tt9098872,movie,The Rescue,"[28, 99, 9648]",surprise
tt9107934,movie,The Last Out,"[99, -1]",sadness
tt9108082,movie,Rock Is Dead?,"[99, 10402]",joy
tt9124428,movie,Champion,"[-1, 18, 10749]",joy
tt9129296,movie,Raise Hell: The Life & Times of Molly Ivins,[99],anger
tt9130246,movie,Naal,[18],sadness
tt9133200,movie,Long Time No See,[18],sadness
tt9149530,movie,This Is Måneskin,[99],anger
tt9149838,movie,El testigo,[99],sadness
tt9151704,movie,Burn the Stage: The Movie,"[99, 10402]",joy
tt9179414,movie,Mahalaya,"[-1, 18, 36]",joy
tt9179430,movie,Vikram,"[28, 80, 53]",anger
tt9182478,movie,Kolambi,"[18, 10751]",fear
tt9201172,movie,Chocolate Lizards,"[35, 18]",anger
tt9205986,movie,You Are Here: A Come From Away Story,[99],sadness
tt9231140,movie,A Man Called Ahok,"[-1, 18]",anger
tt9263550,movie,Rocketry: The Nambi Effect,"[-1, 18]",joy
tt9271408,movie,Uyare,[18],anger
tt9275202,movie,Breslin and Hamill: Deadline Artists,[99],joy
tt9277762,movie,Baaram,"[80, 18]",anger
tt9280556,movie,Milyon Dolarlik Afis,[99],anger
tt9300578,movie,The Last Sermon,[99],joy
tt9306714,movie,Bee Team 2,[16],anger
tt9310280,movie,Mulshi Pattern,"[80, 18]",anger
tt9315684,movie,Summerlight... and Then Comes the Night,"[35, 18]",love
tt9318514,movie,Reason,[99],anger
tt9324614,movie,"2 Nations, 1 Obsession","[99, -1]",joy
tt9325680,movie,Lomad,"[80, 18, 53]",joy
tt9328986,movie,This Little Land of Mines,"[99, 18, -1]",surprise
tt9335652,movie,Turma da Mônica e a Estrelinha Mágica,[16],fear
tt9342916,movie,Sita on the Road,[18],fear
tt9347672,movie,Escola das Artes - o Filme,[10751],joy
tt9351746,movie,"Love, Antosha","[-1, 99, 10402]",joy
tt9359394,movie,The Snake Charmer,[99],fear
tt9362722,movie,Spider-Man: Across the Spider-Verse,"[28, 12, 16]",anger
tt9379214,movie,"Bornodi Bhotiai: Love, by the River","[18, 9648, 10749]",joy
tt9382224,movie,National Theatre Live: All My Sons,[18],joy
tt9386922,movie,Twiceland,"[99, 10402]",joy
tt9414024,movie,The Soviet Sleep Experiment,[53],fear
tt9417594,movie,Kosovo: A Moment In Civilization,[99],fear
tt9426482,movie,My True Brilliant Friend,[99],joy
tt9430780,movie,Bell Bottom,"[35, 18, 53]",joy
tt9442842,movie,In Search of Darkness,"[99, 27]",fear
tt9445054,movie,Bleed Out,"[99, 18, 10749]",sadness
tt9447662,movie,Suspended Inspector Boro,"[28, 80, 53]",anger
tt9447728,movie,The Little Count,"[99, 36]",joy
tt9448868,movie,BTS World Tour: Love Yourself in Seoul,"[99, 10402]",joy
tt9454068,movie,Ski Bum: The Warren Miller Story,"[-1, 99, -1]",joy
tt9471654,movie,Cowboys Without Borders,[99],anger
tt9476068,movie,Her Mind in Pieces,[18],joy
tt9477520,movie,Asuran,"[28, 18]",anger
tt9495044,movie,Torve fantasie,"[35, 53]",anger
tt9500372,movie,Pocket Hercules: Naim Süleymanoglu,"[-1, 18, 36]",anger
tt9503722,movie,About a Teacher,[18],anger
tt9509866,movie,The Guy Who Didn't Like Musicals,"[35, 27, -1]",anger
tt9517188,movie,3 Bahadur: Rise of the Warriors,"[28, 12, 16]",fear
tt9526826,movie,Android Kunjappan Ver 5.25,"[35, 18, -1]",fear
tt9527740,movie,Michel Legrand: Let the Music Play,"[-1, 99, 10402]",anger
tt9537008,movie,Gini Helida Kathe,[18],surprise
tt9546772,movie,"Money, Fascism, and Some Sort of Acid","[35, 18, 10752]",anger
tt9546954,movie,Reel Rock 13,"[99, -1]",surprise
tt9548182,movie,Behind the Dream: A Documentary on the Shadow Play,[99],anger
tt9564492,movie,Beautiful Thing,[18],joy
tt9572172,movie,Strange Negotiations,[99],anger
tt9577520,movie,Brothers in Football,"[99, -1]",joy
tt9580502,movie,20 Minutes,[53],fear
tt9590776,movie,Delta Zoo,[99],anger
tt9591824,movie,Man's First Friend,[99],sadness
tt9610262,movie,Chaal Jeevi Laiye,[18],sadness
tt9614988,movie,Sillu Karuppatti,"[18, 10749]",joy
tt9617448,movie,Ernie & Joe: Crisis Cops,[99],anger
tt9617456,movie,For Sama,"[-1, 99, 10752]",joy
tt9623736,movie,Butterfly on the Windowpane,[18],anger
tt9638084,movie,National Theatre Live: Small Island,[18],joy
tt9642630,movie,Prawaas,"[18, 10751]",joy
tt9652730,movie,All About Eve,[18],joy
tt9654370,movie,The Last Norwegian Cowboy,[99],joy
tt9662422,movie,The Distance Between Me and Me,[99],anger
tt9689370,movie,Pooh: The Derrick Rose Story,[99],joy
